%  columns="iteration, evaluation, void, void, void, xmean" (startseed=217288, 2025/09/14 13:53:58.89)
0 1 0 0 0 8.000000e-02 1.358200e+00 4.000000e+01 1.358200e+00 4.000000e+01 -1.643591e+07 3.000000e+02 6.000000e+00 1.500000e+01 6.000000e+02 9.000000e+00 1.000000e+01 1.650000e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.000000e+02 5.000000e+02 -4.760000e+01 -4.740000e+01 3.000000e+02 3.000000e+02 -1.200000e+02 -1.200000e+02 9.700000e+00 9.700000e+00 2.000000e+01 2.000000e+01 5.000000e+02 5.000000e+02 -4.760000e+01 -4.740000e+01 3.000000e+02 3.000000e+02 -1.200000e+02 -1.200000e+02 9.700000e+00 9.700000e+00 2.000000e+01 2.000000e+01 
1 17 0 0 0 8.033673e-02 1.309539e+00 4.074559e+01 1.338076e+00 4.008578e+01 -1.643591e+07 3.053960e+02 5.762598e+00 1.508348e+01 5.915316e+02 9.104640e+00 1.021620e+01 1.626885e+03 2.754404e-03 -4.667214e-02 -1.609527e-02 2.112116e-02 1.150599e-02 8.796438e-03 -4.722170e-03 -5.034697e-03 1.201454e-02 -1.631482e-02 6.508486e-02 2.989556e-02 -3.103677e-02 -2.461418e-02 1.987030e-02 -7.959832e-05 2.751918e-02 -7.969712e-03 3.449723e-03 -1.527026e-02 4.054778e-02 -1.260198e-02 1.233490e-02 2.337941e-02 1.379372e-02 2.417067e-02 1.080738e-02 5.584310e-03 5.185493e+02 5.066168e+02 -4.654641e+01 -4.596072e+01 2.971092e+02 2.948626e+02 -1.195169e+02 -1.164957e+02 9.482679e+00 1.001881e+01 1.940891e+01 2.011013e+01 4.954189e+02 5.199831e+02 -4.781908e+01 -4.747171e+01 2.952170e+02 2.883690e+02 -1.196483e+02 -1.229943e+02 9.271446e+00 9.838509e+00 1.998265e+01 1.940376e+01 
2 33 0 0 0 8.216191e-02 1.366915e+00 4.128186e+01 1.296807e+00 3.967840e+01 -1.643591e+07 3.000202e+02 5.926438e+00 1.497685e+01 5.879751e+02 9.015130e+00 1.029824e+01 1.662952e+03 1.325616e-02 -1.511022e-02 -3.933426e-02 -4.040688e-03 6.542741e-02 -2.475310e-03 8.090295e-03 5.412294e-04 4.417624e-02 -1.378682e-02 5.526696e-02 7.107524e-03 -4.871410e-02 -1.622568e-02 -1.138482e-02 2.847378e-02 3.019801e-02 2.579978e-02 2.306585e-03 -3.039503e-02 5.155737e-02 -2.154823e-02 3.674986e-03 4.553713e-02 1.962765e-02 1.571963e-02 1.340460e-02 -4.382059e-03 5.263190e+02 5.044477e+02 -4.573254e+01 -4.655636e+01 3.025129e+02 2.960189e+02 -1.172576e+02 -1.205962e+02 9.607512e+00 1.002192e+01 1.966622e+01 1.986040e+01 4.907784e+02 5.140803e+02 -4.742129e+01 -4.686019e+01 3.012263e+02 2.959979e+02 -1.160956e+02 -1.191952e+02 9.587642e+00 9.646205e+00 1.988907e+01 1.915843e+01 
3 49 0 0 0 8.182891e-02 1.363239e+00 4.282620e+01 1.280064e+00 3.914082e+01 -1.643592e+07 3.103811e+02 5.832680e+00 1.529378e+01 5.886539e+02 8.922280e+00 9.855872e+00 1.645389e+03 1.652469e-02 -2.949037e-02 -3.523970e-02 1.704013e-04 6.878534e-02 -1.950084e-03 3.769617e-02 -1.993572e-02 6.902927e-02 -3.354541e-02 4.765659e-02 -4.234266e-03 -3.453261e-02 -2.938968e-02 -3.305169e-02 1.900886e-02 4.095706e-02 6.470867e-02 2.005083e-02 -1.892567e-02 2.113308e-02 -5.939571e-03 -6.266433e-03 2.439980e-02 3.071611e-02 3.737738e-02 4.239115e-02 -7.974691e-03 5.427394e+02 5.156802e+02 -4.582023e+01 -4.681712e+01 3.000726e+02 2.913073e+02 -1.227780e+02 -1.249990e+02 9.948822e+00 9.928963e+00 1.966431e+01 1.986695e+01 4.776459e+02 5.024071e+02 -4.747568e+01 -4.680686e+01 2.994622e+02 2.929468e+02 -1.202611e+02 -1.191756e+02 9.592629e+00 9.900096e+00 2.043557e+01 1.900579e+01 
4 65 0 0 0 7.958831e-02 1.381817e+00 4.306466e+01 1.309229e+00 4.022016e+01 -1.643591e+07 3.225510e+02 5.938315e+00 1.534909e+01 5.913898e+02 9.196853e+00 9.776244e+00 1.660132e+03 4.082283e-02 -5.553838e-02 -3.637133e-02 -1.674854e-02 8.782305e-02 -2.773661e-03 8.003154e-02 1.736581e-02 9.433918e-02 -4.024841e-02 6.343953e-02 4.992369e-03 -3.732924e-02 -2.885044e-02 -5.375134e-02 3.671359e-02 5.445017e-02 3.386238e-02 3.368111e-02 -3.136258e-02 1.899617e-02 -1.019324e-02 -3.825408e-03 4.036741e-02 4.346446e-02 2.916971e-02 2.947961e-02 -2.241024e-02 5.502009e+02 5.427423e+02 -4.700703e+01 -4.689117e+01 2.978272e+02 2.901953e+02 -1.242011e+02 -1.216452e+02 9.702942e+00 9.913063e+00 1.928584e+01 1.936408e+01 4.743828e+02 5.093254e+02 -4.810616e+01 -4.779770e+01 2.959008e+02 3.045691e+02 -1.177792e+02 -1.205549e+02 9.876619e+00 9.983343e+00 2.039678e+01 1.919641e+01 
5 81 0 0 0 8.017778e-02 1.398803e+00 4.331793e+01 1.311877e+00 3.998066e+01 -1.643591e+07 3.338715e+02 5.854169e+00 1.534071e+01 5.736553e+02 9.243986e+00 1.002390e+01 1.667238e+03 1.725236e-02 -3.676417e-02 -1.010337e-02 -6.599493e-03 1.170488e-01 6.944296e-03 7.942214e-02 1.839036e-02 9.505813e-02 -3.823356e-02 3.501419e-02 -1.356140e-02 -5.574549e-02 -5.269068e-02 2.087346e-03 3.095863e-02 5.328474e-02 5.310251e-02 2.407168e-02 -7.282532e-03 -1.031124e-02 -3.882814e-02 -2.400787e-02 5.175651e-02 5.377646e-02 -9.655819e-04 2.048923e-02 -1.493306e-02 5.512244e+02 5.484359e+02 -4.635132e+01 -4.594183e+01 3.017108e+02 2.846505e+02 -1.226222e+02 -1.260435e+02 1.002174e+01 9.960003e+00 1.937162e+01 1.900784e+01 4.813770e+02 4.925885e+02 -4.824193e+01 -4.760552e+01 2.988638e+02 2.909806e+02 -1.223445e+02 -1.202661e+02 9.691675e+00 1.019359e+01 2.079626e+01 1.969712e+01 
6 97 0 0 0 7.830066e-02 1.385253e+00 4.339474e+01 1.349772e+00 4.038690e+01 -1.643590e+07 3.276917e+02 5.791738e+00 1.598298e+01 5.805546e+02 9.290887e+00 9.975589e+00 1.683057e+03 8.557680e-03 -3.381140e-02 -2.051499e-02 -1.674818e-02 1.355494e-01 -1.165438e-03 1.096339e-01 5.149342e-04 1.089327e-01 -3.840625e-02 1.251157e-02 -4.247400e-02 -3.698500e-02 -1.520550e-02 1.567460e-02 3.924559e-02 6.938375e-02 4.827525e-02 2.382887e-02 -7.648668e-03 8.773658e-03 5.156058e-04 -7.283390e-02 8.478932e-02 4.948539e-02 -1.009895e-02 2.903495e-02 -5.522282e-03 5.401218e+02 5.495031e+02 -4.778990e+01 -4.613469e+01 3.010796e+02 2.827778e+02 -1.195251e+02 -1.262062e+02 9.745163e+00 1.005736e+01 1.946746e+01 1.869968e+01 4.871959e+02 4.824697e+02 -4.890039e+01 -4.763881e+01 2.938165e+02 2.891240e+02 -1.204693e+02 -1.178948e+02 9.670518e+00 1.018493e+01 2.105721e+01 1.931145e+01 
7 113 0 0 0 7.802052e-02 1.436869e+00 4.431590e+01 1.297708e+00 4.119995e+01 -1.643589e+07 3.271141e+02 6.022536e+00 1.564708e+01 5.680060e+02 9.224597e+00 1.007897e+01 1.675864e+03 -3.434215e-03 -3.287553e-02 -3.039596e-02 -8.205576e-03 1.251296e-01 -3.433818e-03 9.040542e-02 -9.841127e-03 1.246107e-01 -5.989648e-02 1.033905e-02 -2.557983e-02 -4.451357e-02 -2.928113e-02 1.953542e-02 4.954811e-02 9.328272e-02 4.008129e-02 5.086784e-02 1.777889e-02 8.719509e-04 1.283205e-03 -9.088308e-02 7.788427e-02 5.197851e-02 -3.858561e-03 2.708301e-02 -6.176527e-03 5.262492e+02 5.494250e+02 -4.727959e+01 -4.692343e+01 2.974128e+02 2.816604e+02 -1.222952e+02 -1.251143e+02 1.002077e+01 1.002830e+01 1.994348e+01 1.840039e+01 4.662721e+02 4.749407e+02 -4.844699e+01 -4.770828e+01 2.948100e+02 2.902243e+02 -1.226287e+02 -1.171184e+02 9.495864e+00 1.019729e+01 2.115005e+01 1.908306e+01 
8 129 0 0 0 7.730986e-02 1.387663e+00 4.471484e+01 1.298410e+00 4.117921e+01 -1.643590e+07 3.347291e+02 5.763455e+00 1.563433e+01 5.810813e+02 9.140091e+00 1.014206e+01 1.712964e+03 1.705039e-02 -7.231165e-02 -6.848925e-02 -3.343502e-02 1.191197e-01 -3.928365e-03 7.149512e-02 -2.378913e-02 1.155840e-01 -6.931932e-02 1.881013e-02 -3.169730e-02 1.357462e-03 2.429061e-03 1.565761e-02 7.952629e-02 1.123757e-01 3.937190e-02 6.594154e-02 2.334068e-02 -9.864530e-03 -1.250735e-02 -8.706893e-02 7.013050e-02 3.844373e-02 2.210289e-02 1.068685e-02 -2.040581e-02 5.367745e+02 5.645518e+02 -4.850075e+01 -4.634660e+01 3.008730e+02 2.797608e+02 -1.246293e+02 -1.249767e+02 9.714554e+00 1.008873e+01 1.956847e+01 1.797917e+01 4.542083e+02 4.864583e+02 -4.695206e+01 -4.669006e+01 2.968549e+02 2.820762e+02 -1.191122e+02 -1.141309e+02 9.535358e+00 1.039752e+01 2.101858e+01 1.935684e+01 
9 145 0 0 0 7.921728e-02 1.384047e+00 4.450661e+01 1.236587e+00 4.173897e+01 -1.643588e+07 3.361382e+02 5.629414e+00 1.594313e+01 5.909078e+02 9.401726e+00 1.030430e+01 1.710707e+03 1.403511e-02 -7.863181e-02 -7.467975e-02 -1.756006e-02 1.188656e-01 -2.062375e-02 7.533516e-02 -1.507941e-02 1.035491e-01 -7.178426e-02 2.585491e-03 -2.107743e-02 2.444074e-02 -9.733001e-03 -4.107358e-03 1.050663e-01 1.118846e-01 7.446702e-03 4.840182e-02 2.355248e-02 -1.199301e-02 -1.249472e-02 -9.985076e-02 7.000685e-02 4.061608e-02 -9.372198e-03 3.121353e-02 -2.403857e-02 5.186274e+02 5.587186e+02 -4.726949e+01 -4.582728e+01 3.021669e+02 2.791706e+02 -1.241580e+02 -1.262772e+02 9.740520e+00 1.001743e+01 1.987837e+01 1.802465e+01 4.664797e+02 4.867462e+02 -4.652143e+01 -4.715807e+01 2.988288e+02 2.789135e+02 -1.211423e+02 -1.112143e+02 9.400722e+00 1.044791e+01 2.107540e+01 1.955906e+01 
