%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=216421, 2025/11/16 16:43:53.21)
11 177 6.644056e+01 9.506898e-01 4.776423e-05 4.776423e-05 5.364983e-04 5.500041e-04 5.573627e-04 5.614356e-04 5.649270e-04 5.656043e-04 5.673438e-04 5.700761e-04 5.742410e-04 5.742431e-04 5.773709e-04 5.779350e-04 5.781258e-04 5.791384e-04 5.800770e-04 5.820247e-04 5.870022e-04 5.931073e-04 5.992829e-04 5.995565e-04 6.014635e-04 6.047951e-04 6.049459e-04 6.089353e-04 6.250725e-04 6.289787e-04 6.422551e-04 6.605371e-04 8.233503e-04 8.293171e-04 3.534206e-03 5.186933e-03 5.331090e-03 5.681928e-03 5.727749e-03 5.946772e-03 6.045682e-03 8.925906e-03 1.133081e-02 1.146524e-02 1.279718e-02 1.294013e-02 2.230419e-02 2.339692e-02 2.486773e-02 2.543688e-02 2.562524e-02 2.579283e-02 6.710336e-02 6.803698e-02 7.126723e-02 8.248447e-02 1.700833e-01 1.768599e-01 1.772605e-01 1.835896e-01 1.850441e-01 2.821047e-01 2.884548e-01 3.024702e-01 3.160155e-01 3.417969e-01 5.914295e-01 9.506898e-01 
12 193 6.558232e+01 9.555841e-01 4.728331e-05 4.728331e-05 5.372247e-04 5.414148e-04 5.500739e-04 5.554225e-04 5.616488e-04 5.645558e-04 5.708015e-04 5.716746e-04 5.719769e-04 5.726068e-04 5.732042e-04 5.736418e-04 5.751520e-04 5.760963e-04 5.780748e-04 5.804466e-04 5.820168e-04 5.929911e-04 5.949274e-04 5.959414e-04 5.978626e-04 6.020612e-04 6.029506e-04 6.112635e-04 6.289066e-04 6.332913e-04 6.360961e-04 6.556802e-04 8.133025e-04 8.158823e-04 3.503011e-03 5.147561e-03 5.413107e-03 5.686313e-03 5.809656e-03 5.931115e-03 6.059508e-03 8.795717e-03 1.131820e-02 1.138524e-02 1.270960e-02 1.331969e-02 2.201813e-02 2.322544e-02 2.487123e-02 2.546634e-02 2.548373e-02 2.554953e-02 6.652105e-02 6.763263e-02 7.092302e-02 8.195113e-02 1.707211e-01 1.746208e-01 1.755929e-01 1.828143e-01 1.861788e-01 2.836168e-01 2.868427e-01 2.997622e-01 3.189685e-01 3.400169e-01 5.922718e-01 9.555841e-01 
13 209 6.469353e+01 9.510368e-01 4.714749e-05 4.714749e-05 5.275436e-04 5.385426e-04 5.459000e-04 5.508490e-04 5.543832e-04 5.593965e-04 5.649820e-04 5.679924e-04 5.682917e-04 5.685234e-04 5.704280e-04 5.705278e-04 5.744226e-04 5.765579e-04 5.786415e-04 5.833206e-04 5.844990e-04 5.875513e-04 5.896536e-04 5.926536e-04 6.031849e-04 6.055228e-04 6.164129e-04 6.190620e-04 6.276791e-04 6.286383e-04 6.328022e-04 6.551594e-04 7.986355e-04 8.045124e-04 3.562032e-03 5.109993e-03 5.366128e-03 5.641601e-03 5.730307e-03 5.955313e-03 5.997736e-03 8.678876e-03 1.140753e-02 1.141273e-02 1.290692e-02 1.333307e-02 2.203140e-02 2.286897e-02 2.479808e-02 2.509317e-02 2.517045e-02 2.565245e-02 6.659498e-02 6.705605e-02 6.978701e-02 8.258539e-02 1.710621e-01 1.750282e-01 1.751685e-01 1.819503e-01 1.858540e-01 2.801740e-01 2.832011e-01 2.976685e-01 3.219100e-01 3.346651e-01 5.833155e-01 9.510368e-01 
14 225 6.396669e+01 9.520821e-01 4.681588e-05 4.681588e-05 5.219844e-04 5.334362e-04 5.395286e-04 5.469594e-04 5.529422e-04 5.565738e-04 5.576558e-04 5.593687e-04 5.633717e-04 5.687437e-04 5.693845e-04 5.696014e-04 5.721450e-04 5.826574e-04 5.837153e-04 5.841643e-04 5.846808e-04 5.848978e-04 5.921175e-04 5.971220e-04 6.001164e-04 6.147821e-04 6.190690e-04 6.210098e-04 6.224934e-04 6.268328e-04 6.353002e-04 6.528767e-04 7.908562e-04 7.941804e-04 3.555780e-03 5.174188e-03 5.357603e-03 5.646087e-03 5.650512e-03 5.920401e-03 6.014278e-03 8.655986e-03 1.123387e-02 1.131068e-02 1.281971e-02 1.329044e-02 2.182571e-02 2.283526e-02 2.473319e-02 2.483867e-02 2.501990e-02 2.549229e-02 6.584118e-02 6.736088e-02 6.892992e-02 8.233396e-02 1.696959e-01 1.725010e-01 1.789419e-01 1.817434e-01 1.846779e-01 2.762565e-01 2.807324e-01 2.955110e-01 3.335228e-01 3.370976e-01 5.968622e-01 9.520821e-01 
15 241 6.385243e+01 9.432945e-01 4.628528e-05 4.628528e-05 5.246320e-04 5.314438e-04 5.330353e-04 5.465852e-04 5.504642e-04 5.516889e-04 5.529836e-04 5.562399e-04 5.666468e-04 5.696611e-04 5.729281e-04 5.786232e-04 5.797248e-04 5.817531e-04 5.826511e-04 5.841649e-04 5.842563e-04 5.870976e-04 5.925677e-04 6.015378e-04 6.029576e-04 6.080347e-04 6.161070e-04 6.224526e-04 6.244703e-04 6.258746e-04 6.390606e-04 6.443396e-04 7.813398e-04 7.814424e-04 3.500127e-03 5.232669e-03 5.448093e-03 5.600817e-03 5.627900e-03 5.869533e-03 6.054884e-03 8.631019e-03 1.113290e-02 1.123273e-02 1.295587e-02 1.334218e-02 2.147742e-02 2.262600e-02 2.450606e-02 2.462521e-02 2.467652e-02 2.546421e-02 6.540342e-02 6.768368e-02 6.783171e-02 8.203717e-02 1.706486e-01 1.708833e-01 1.781304e-01 1.797381e-01 1.836768e-01 2.765076e-01 2.851199e-01 2.945002e-01 3.343459e-01 3.379892e-01 5.976118e-01 9.432945e-01 
16 257 6.333834e+01 9.500624e-01 4.597355e-05 4.597355e-05 5.237809e-04 5.242675e-04 5.258050e-04 5.449161e-04 5.466444e-04 5.468820e-04 5.468978e-04 5.532949e-04 5.663949e-04 5.667470e-04 5.684072e-04 5.734256e-04 5.754444e-04 5.801778e-04 5.813399e-04 5.822496e-04 5.944406e-04 5.962908e-04 5.989323e-04 6.012046e-04 6.017154e-04 6.078172e-04 6.118383e-04 6.202412e-04 6.204883e-04 6.273067e-04 6.488549e-04 6.555919e-04 7.677364e-04 7.800432e-04 3.448650e-03 5.217665e-03 5.455299e-03 5.525956e-03 5.591887e-03 5.772271e-03 6.025540e-03 8.577753e-03 1.103967e-02 1.124821e-02 1.288713e-02 1.330799e-02 2.171541e-02 2.229868e-02 2.416439e-02 2.443429e-02 2.448552e-02 2.530641e-02 6.477168e-02 6.755952e-02 6.794643e-02 8.204508e-02 1.709752e-01 1.719511e-01 1.804918e-01 1.819870e-01 1.867219e-01 2.748530e-01 2.853788e-01 2.929092e-01 3.372215e-01 3.399744e-01 6.018523e-01 9.500624e-01 
17 273 6.342461e+01 9.470318e-01 4.584565e-05 4.584565e-05 5.155251e-04 5.254403e-04 5.267148e-04 5.386114e-04 5.436482e-04 5.467247e-04 5.475679e-04 5.478464e-04 5.662232e-04 5.667543e-04 5.692437e-04 5.723950e-04 5.752473e-04 5.800024e-04 5.803077e-04 5.811032e-04 5.915170e-04 6.033522e-04 6.037090e-04 6.051375e-04 6.056258e-04 6.112894e-04 6.129416e-04 6.165380e-04 6.266507e-04 6.267614e-04 6.465471e-04 6.778154e-04 7.860383e-04 7.879593e-04 3.438379e-03 5.271128e-03 5.513752e-03 5.561281e-03 5.740012e-03 5.760048e-03 5.940723e-03 8.423417e-03 1.098866e-02 1.111844e-02 1.312617e-02 1.340241e-02 2.148951e-02 2.198898e-02 2.386422e-02 2.421404e-02 2.430488e-02 2.517027e-02 6.386422e-02 6.745019e-02 6.880979e-02 8.134869e-02 1.703446e-01 1.715851e-01 1.787311e-01 1.818251e-01 1.848462e-01 2.711488e-01 2.846257e-01 2.897125e-01 3.333281e-01 3.488531e-01 5.988127e-01 9.470318e-01 
18 289 6.364499e+01 9.337948e-01 4.566044e-05 4.566044e-05 5.106353e-04 5.248882e-04 5.278994e-04 5.354384e-04 5.404635e-04 5.417717e-04 5.453317e-04 5.479226e-04 5.608525e-04 5.656772e-04 5.665904e-04 5.675727e-04 5.682793e-04 5.759566e-04 5.779366e-04 5.792709e-04 5.906377e-04 5.957930e-04 5.961394e-04 6.051282e-04 6.077973e-04 6.149985e-04 6.162578e-04 6.167809e-04 6.230492e-04 6.282093e-04 6.530036e-04 6.917960e-04 7.784912e-04 7.899677e-04 3.396400e-03 5.268443e-03 5.549537e-03 5.580667e-03 5.678762e-03 5.690040e-03 5.864331e-03 8.458293e-03 1.091071e-02 1.096793e-02 1.310336e-02 1.328497e-02 2.136543e-02 2.179421e-02 2.369123e-02 2.391733e-02 2.438823e-02 2.530213e-02 6.303979e-02 6.643169e-02 6.959436e-02 8.085434e-02 1.694013e-01 1.717018e-01 1.764404e-01 1.816842e-01 1.845727e-01 2.691605e-01 2.811128e-01 2.864760e-01 3.312975e-01 3.733069e-01 5.901646e-01 9.337948e-01 
19 305 6.349400e+01 9.334360e-01 4.553791e-05 4.553791e-05 5.039763e-04 5.195741e-04 5.237763e-04 5.280045e-04 5.393624e-04 5.427211e-04 5.434068e-04 5.460863e-04 5.607187e-04 5.639408e-04 5.706882e-04 5.723235e-04 5.738094e-04 5.762224e-04 5.776517e-04 5.812088e-04 5.886433e-04 5.988098e-04 5.993557e-04 6.041373e-04 6.073983e-04 6.100908e-04 6.153600e-04 6.205419e-04 6.251381e-04 6.464168e-04 6.472514e-04 7.060084e-04 7.679943e-04 7.884390e-04 3.390928e-03 5.292860e-03 5.521014e-03 5.578049e-03 5.668530e-03 5.676829e-03 5.809863e-03 8.689463e-03 1.085824e-02 1.102335e-02 1.300191e-02 1.318774e-02 2.111977e-02 2.151148e-02 2.357341e-02 2.382051e-02 2.397420e-02 2.513917e-02 6.260741e-02 6.574334e-02 7.220817e-02 8.056674e-02 1.700236e-01 1.727267e-01 1.780025e-01 1.789863e-01 1.824170e-01 2.648042e-01 2.784786e-01 2.846869e-01 3.332564e-01 3.766719e-01 5.869222e-01 9.334360e-01 
20 321 6.310648e+01 9.350181e-01 4.604865e-05 4.604865e-05 4.971980e-04 5.157272e-04 5.209212e-04 5.368421e-04 5.376325e-04 5.415272e-04 5.422661e-04 5.429019e-04 5.556417e-04 5.592866e-04 5.643164e-04 5.653219e-04 5.669898e-04 5.705592e-04 5.789997e-04 5.812190e-04 5.821531e-04 5.927519e-04 5.993041e-04 5.996458e-04 6.028677e-04 6.103520e-04 6.120091e-04 6.222355e-04 6.263781e-04 6.490261e-04 6.505342e-04 7.098876e-04 7.831900e-04 7.958243e-04 3.399640e-03 5.301913e-03 5.508989e-03 5.535776e-03 5.634053e-03 5.642990e-03 6.034785e-03 8.703515e-03 1.070514e-02 1.093595e-02 1.301068e-02 1.304268e-02 2.112877e-02 2.142201e-02 2.319683e-02 2.339073e-02 2.373657e-02 2.477813e-02 6.204896e-02 6.750305e-02 7.279738e-02 8.332831e-02 1.694570e-01 1.729042e-01 1.761895e-01 1.787670e-01 1.797260e-01 2.609493e-01 2.761400e-01 2.813275e-01 3.352831e-01 3.766168e-01 5.859037e-01 9.350181e-01 
21 337 6.284664e+01 9.235194e-01 4.611322e-05 4.611322e-05 4.951068e-04 5.142922e-04 5.177419e-04 5.340984e-04 5.365882e-04 5.373233e-04 5.391780e-04 5.440535e-04 5.484443e-04 5.542573e-04 5.608808e-04 5.656966e-04 5.674880e-04 5.708732e-04 5.743295e-04 5.756553e-04 5.778942e-04 5.931919e-04 5.933991e-04 5.955819e-04 5.963101e-04 6.048601e-04 6.142328e-04 6.149713e-04 6.283989e-04 6.526466e-04 6.595462e-04 7.171100e-04 7.796655e-04 7.940291e-04 3.365817e-03 5.272211e-03 5.424344e-03 5.527033e-03 5.573572e-03 5.602189e-03 6.093298e-03 8.558676e-03 1.079022e-02 1.086691e-02 1.315814e-02 1.320049e-02 2.085841e-02 2.123026e-02 2.302777e-02 2.319037e-02 2.341973e-02 2.478642e-02 6.202317e-02 6.756231e-02 7.332727e-02 8.329244e-02 1.685108e-01 1.731997e-01 1.766057e-01 1.782147e-01 1.799821e-01 2.593688e-01 2.776569e-01 2.790249e-01 3.352040e-01 3.774421e-01 5.796719e-01 9.235194e-01 
22 353 6.259205e+01 9.459644e-01 4.566965e-05 4.566965e-05 4.906448e-04 5.113839e-04 5.163655e-04 5.284671e-04 5.370193e-04 5.379259e-04 5.403664e-04 5.435104e-04 5.435858e-04 5.493252e-04 5.544187e-04 5.633108e-04 5.650198e-04 5.719866e-04 5.727896e-04 5.786382e-04 5.788601e-04 5.858015e-04 5.880789e-04 5.943470e-04 6.069123e-04 6.088398e-04 6.112658e-04 6.134440e-04 6.200081e-04 6.442442e-04 6.710565e-04 7.212155e-04 7.790002e-04 7.915867e-04 3.310267e-03 5.228134e-03 5.382219e-03 5.524815e-03 5.561575e-03 5.580546e-03 6.026898e-03 8.981392e-03 1.069370e-02 1.078980e-02 1.306327e-02 1.324911e-02 2.080060e-02 2.103152e-02 2.273373e-02 2.306230e-02 2.311081e-02 2.492942e-02 6.180720e-02 6.688573e-02 7.266308e-02 8.459399e-02 1.683435e-01 1.733143e-01 1.748256e-01 1.797562e-01 1.806488e-01 2.577005e-01 2.764261e-01 2.774990e-01 3.320469e-01 3.764532e-01 5.764011e-01 9.459644e-01 
23 369 6.250484e+01 9.503910e-01 4.553863e-05 4.553863e-05 4.834274e-04 5.099426e-04 5.145707e-04 5.245072e-04 5.325078e-04 5.425962e-04 5.431543e-04 5.445012e-04 5.465893e-04 5.486870e-04 5.600637e-04 5.678636e-04 5.765578e-04 5.766613e-04 5.771830e-04 5.780445e-04 5.836738e-04 5.862848e-04 6.003645e-04 6.005000e-04 6.020787e-04 6.042953e-04 6.135675e-04 6.205116e-04 6.382034e-04 6.408182e-04 6.803958e-04 7.217554e-04 7.713363e-04 7.862164e-04 3.296313e-03 5.162686e-03 5.288492e-03 5.496633e-03 5.515088e-03 5.550825e-03 6.034348e-03 8.875114e-03 1.061373e-02 1.115415e-02 1.305221e-02 1.321976e-02 2.099068e-02 2.115231e-02 2.291920e-02 2.302011e-02 2.309399e-02 2.471011e-02 6.396354e-02 6.659638e-02 7.207787e-02 8.546754e-02 1.686516e-01 1.748404e-01 1.762987e-01 1.810022e-01 1.810676e-01 2.537703e-01 2.757910e-01 2.793163e-01 3.311712e-01 3.765414e-01 5.697235e-01 9.503910e-01 
24 385 6.288869e+01 9.644899e-01 4.529119e-05 4.529119e-05 4.804775e-04 5.041980e-04 5.119963e-04 5.229131e-04 5.313438e-04 5.322284e-04 5.405370e-04 5.422221e-04 5.445152e-04 5.477520e-04 5.526131e-04 5.706449e-04 5.745970e-04 5.780960e-04 5.784225e-04 5.792787e-04 5.795019e-04 5.796110e-04 5.925062e-04 5.937960e-04 5.993292e-04 6.088498e-04 6.095601e-04 6.184802e-04 6.327121e-04 6.415547e-04 6.801694e-04 7.227158e-04 7.699051e-04 7.938814e-04 3.288221e-03 5.086513e-03 5.202889e-03 5.464010e-03 5.554320e-03 5.820367e-03 5.979754e-03 8.726065e-03 1.053388e-02 1.143460e-02 1.311726e-02 1.317241e-02 2.080424e-02 2.112386e-02 2.285335e-02 2.285920e-02 2.286107e-02 2.451177e-02 6.658387e-02 6.709452e-02 7.233141e-02 8.590044e-02 1.698799e-01 1.748298e-01 1.750711e-01 1.802622e-01 1.870002e-01 2.492515e-01 2.723537e-01 2.793357e-01 3.321354e-01 3.844834e-01 5.667809e-01 9.644899e-01 
25 401 6.310710e+01 9.638127e-01 4.516282e-05 4.516282e-05 4.787456e-04 4.973046e-04 5.070267e-04 5.262731e-04 5.266849e-04 5.356694e-04 5.404996e-04 5.428209e-04 5.465341e-04 5.498100e-04 5.666378e-04 5.667970e-04 5.702217e-04 5.772697e-04 5.785311e-04 5.826542e-04 5.845921e-04 5.854449e-04 5.874289e-04 5.875285e-04 5.996124e-04 5.996210e-04 6.104571e-04 6.105708e-04 6.309241e-04 6.395376e-04 6.827794e-04 7.330797e-04 7.653354e-04 7.951077e-04 3.299193e-03 5.015578e-03 5.256932e-03 5.491878e-03 5.506598e-03 5.872767e-03 5.927742e-03 8.622305e-03 1.048374e-02 1.169767e-02 1.316367e-02 1.318460e-02 2.084018e-02 2.147214e-02 2.259257e-02 2.262160e-02 2.290918e-02 2.435092e-02 6.627884e-02 6.886090e-02 7.196892e-02 8.721703e-02 1.705211e-01 1.736565e-01 1.736574e-01 1.794649e-01 1.916553e-01 2.516431e-01 2.700884e-01 2.755765e-01 3.354422e-01 3.855749e-01 5.621508e-01 9.638127e-01 
