%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=213076, 2025/08/27 12:50:8.77)
11 188  8.740452342488950308e+03 0 0 5.532779e-01 1.360392e+00 1.021521e+02 1.206976e+00 3.568234e+01 -6.376814e+03 -3.533590e+01 -7.118182e-02 -1.263073e+01 1.185039e+03 5.486327e+00 1.757210e-03 1.042061e+03 7.407413e-01 -5.626721e+00 -3.385016e+00 -7.476192e-02 2.680668e+00 3.510932e+00 -1.292062e+01 8.935204e-01 -5.977572e-01 7.648554e-03 8.939390e-03 -1.368605e+00 1.001746e+01 1.329572e+01 -5.169811e-01 3.077431e-01 -1.202345e+00 4.680202e-02 5.655094e+00 9.642174e+00 -1.136671e+00 7.254900e+00 5.596073e+00 -1.464819e+00 3.825510e-01 2.800192e+00 1.655976e+00 5.484372e+00 1.358388e+00 -5.516034e+00 6.065351e+00 -2.028663e-01 6.893977e-01 -4.312171e-01 2.706633e+00 -4.118797e+00 6.556926e+00 6.020741e+00 -1.877069e+00 9.416671e-01 -2.393942e+00 -2.320629e+00 -2.300578e+00 3.011980e+00 -1.351351e+00 2.009454e-01 3.570657e+00 -2.732222e-01 -1.514010e+00 5.251963e+02 4.428977e+02 -4.649747e+01 -4.885010e+01 7.268897e+02 1.531387e+02 -3.247902e+01 -8.043155e+01 6.888141e+00 9.873763e+00 3.163427e+01 2.934216e+01 3.500842e+02 3.805302e+02 -4.875908e+01 -4.568431e+01 7.665843e+01 4.432774e+02 -9.119948e+01 -5.123075e+01 6.587084e+00 1.064919e+01 1.596554e+01 3.024847e+01 
12 205  1.309876571908088954e+04 0 0 5.578694e-01 1.326491e+00 1.002781e+02 1.338179e+00 3.962375e+01 -6.337161e+03 -3.466021e+01 -5.893426e-02 -1.190801e+01 1.217639e+03 5.579721e+00 1.672924e-03 1.231527e+03 7.580801e-01 -5.615116e+00 -3.399787e+00 -4.600765e-02 2.618882e+00 3.522048e+00 -1.294881e+01 8.607291e-01 -5.961802e-01 -9.853707e-02 -2.278797e-02 -1.382822e+00 1.003987e+01 1.324644e+01 -5.299363e-01 2.819722e-01 -1.329922e+00 3.951857e-02 5.575005e+00 9.689100e+00 -1.147527e+00 7.139608e+00 5.593619e+00 -1.487927e+00 3.195125e-01 2.864323e+00 1.590463e+00 5.447248e+00 1.378020e+00 -5.546559e+00 5.970250e+00 -2.282244e-01 6.394241e-01 -3.582092e-01 2.740995e+00 -4.150431e+00 6.475861e+00 6.002215e+00 -1.798223e+00 1.011578e+00 -2.512565e+00 -2.323264e+00 -2.298270e+00 2.975905e+00 -1.449388e+00 2.548026e-01 3.622312e+00 -2.729320e-01 -1.480888e+00 5.255655e+02 4.386817e+02 -4.671139e+01 -4.826507e+01 7.248460e+02 1.515830e+02 -3.225815e+01 -7.516958e+01 6.718229e+00 1.004168e+01 3.278722e+01 3.005874e+01 3.577234e+02 3.768295e+02 -4.783071e+01 -4.630233e+01 8.701049e+01 4.784699e+02 -1.032020e+02 -4.278109e+01 6.913591e+00 1.033597e+01 1.747809e+01 3.072599e+01 
13 222  8.956301230908784419e+03 0 0 5.592222e-01 1.305974e+00 1.011964e+02 1.270331e+00 3.619492e+01 -6.431765e+03 -3.469686e+01 -5.807169e-02 -1.148637e+01 1.196063e+03 5.608376e+00 1.625364e-03 1.156010e+03 8.242554e-01 -5.558259e+00 -3.367639e+00 -3.034462e-02 2.682283e+00 3.526606e+00 -1.294127e+01 8.943699e-01 -5.859757e-01 5.252403e-03 -2.295493e-02 -1.334179e+00 9.956128e+00 1.322004e+01 -5.197601e-01 2.868230e-01 -1.261132e+00 5.975597e-02 5.626222e+00 9.641654e+00 -1.095008e+00 7.188305e+00 5.579661e+00 -1.432591e+00 2.812637e-01 2.740065e+00 1.664733e+00 5.521766e+00 1.370405e+00 -5.549628e+00 6.053888e+00 -2.039560e-01 6.258482e-01 -2.921917e-01 2.700786e+00 -4.076916e+00 6.538098e+00 6.031819e+00 -1.774511e+00 1.007204e+00 -2.537076e+00 -2.347465e+00 -2.306743e+00 2.971658e+00 -1.381589e+00 2.599317e-01 3.565202e+00 -2.682243e-01 -1.442732e+00 5.224855e+02 4.339855e+02 -4.796465e+01 -4.667558e+01 7.124312e+02 1.519075e+02 -3.756643e+01 -7.026695e+01 7.257169e+00 9.836830e+00 3.297802e+01 2.775646e+01 3.508026e+02 3.820498e+02 -4.736688e+01 -4.987730e+01 1.073357e+02 4.743189e+02 -9.606447e+01 -5.028797e+01 6.808835e+00 1.027048e+01 1.808390e+01 3.068126e+01 
14 239  1.018995158700217689e+04 0 0 5.369787e-01 1.266915e+00 1.021086e+02 1.267473e+00 3.438628e+01 -6.368371e+03 -3.504952e+01 -5.902558e-02 -1.265677e+01 1.184123e+03 5.820410e+00 1.788687e-03 1.191417e+03 7.454185e-01 -5.596414e+00 -3.357588e+00 -3.997654e-02 2.725516e+00 3.456201e+00 -1.300786e+01 8.511766e-01 -6.182249e-01 3.607720e-02 -5.337353e-02 -1.374777e+00 9.934266e+00 1.319791e+01 -4.964085e-01 2.906101e-01 -1.267886e+00 8.899745e-02 5.605241e+00 9.606631e+00 -1.048203e+00 7.131277e+00 5.533814e+00 -1.455474e+00 3.425701e-01 2.728570e+00 1.671116e+00 5.526169e+00 1.347171e+00 -5.548595e+00 5.999183e+00 -1.926841e-01 5.902579e-01 -3.134102e-01 2.652021e+00 -4.108049e+00 6.541087e+00 5.990931e+00 -1.870821e+00 9.698439e-01 -2.556190e+00 -2.364798e+00 -2.296941e+00 3.074280e+00 -1.379790e+00 2.352853e-01 3.552391e+00 -3.127396e-01 -1.483902e+00 5.420901e+02 4.379902e+02 -4.836222e+01 -4.472689e+01 6.965361e+02 1.313733e+02 -4.654510e+01 -7.455646e+01 6.942816e+00 9.486055e+00 3.267855e+01 2.996421e+01 3.757580e+02 3.762481e+02 -4.908820e+01 -4.978718e+01 1.014337e+02 4.616585e+02 -9.819811e+01 -3.851684e+01 6.438194e+00 1.028953e+01 1.643539e+01 3.112986e+01 
15 256  9.317118424334577867e+03 0 0 5.581786e-01 1.193700e+00 9.637794e+01 1.268759e+00 3.751410e+01 -6.343718e+03 -3.465618e+01 -6.702584e-02 -1.226928e+01 1.162159e+03 5.821345e+00 1.723934e-03 1.144694e+03 6.921514e-01 -5.661742e+00 -3.371748e+00 5.267775e-03 2.697567e+00 3.515610e+00 -1.301900e+01 8.906115e-01 -5.792737e-01 -6.177217e-02 -6.149468e-02 -1.400755e+00 1.003523e+01 1.324973e+01 -5.182185e-01 3.001376e-01 -1.310197e+00 7.205764e-02 5.639941e+00 9.589349e+00 -1.110992e+00 7.146469e+00 5.464962e+00 -1.447509e+00 2.342526e-01 2.752088e+00 1.675854e+00 5.395776e+00 1.379456e+00 -5.587219e+00 6.014460e+00 -1.622135e-01 6.735824e-01 -4.154398e-01 2.636462e+00 -4.137701e+00 6.540123e+00 6.006471e+00 -1.814511e+00 9.857750e-01 -2.503862e+00 -2.328385e+00 -2.278929e+00 2.989158e+00 -1.411807e+00 2.019124e-01 3.518760e+00 -2.826709e-01 -1.443336e+00 5.215438e+02 4.393247e+02 -4.892010e+01 -4.463685e+01 7.029692e+02 1.559126e+02 -4.246840e+01 -7.416862e+01 7.050128e+00 8.801552e+00 3.363507e+01 2.965790e+01 3.268199e+02 3.668568e+02 -4.972989e+01 -4.726201e+01 8.172648e+01 4.595493e+02 -9.952157e+01 -3.971918e+01 7.390730e+00 1.032922e+01 1.769938e+01 3.088346e+01 
16 273  8.525258798437720543e+03 0 0 5.564877e-01 1.285567e+00 1.018712e+02 1.250027e+00 3.502056e+01 -6.399152e+03 -3.519446e+01 -6.027074e-02 -1.321051e+01 1.160329e+03 5.775826e+00 1.635248e-03 1.258636e+03 7.371570e-01 -5.704560e+00 -3.329943e+00 -6.017728e-02 2.654990e+00 3.484425e+00 -1.299399e+01 9.381960e-01 -5.925885e-01 -5.574868e-02 -7.288166e-02 -1.336948e+00 1.003328e+01 1.320733e+01 -5.476988e-01 3.534835e-01 -1.266539e+00 7.487209e-02 5.653663e+00 9.624091e+00 -1.035950e+00 7.235042e+00 5.540270e+00 -1.444115e+00 3.323806e-01 2.812886e+00 1.640977e+00 5.471136e+00 1.364624e+00 -5.584356e+00 6.030915e+00 -1.876635e-01 7.074060e-01 -3.861171e-01 2.668265e+00 -4.148019e+00 6.544094e+00 5.996767e+00 -1.833667e+00 9.527229e-01 -2.456300e+00 -2.350031e+00 -2.252038e+00 2.984391e+00 -1.402700e+00 1.934396e-01 3.635872e+00 -2.776800e-01 -1.488422e+00 5.366661e+02 4.583658e+02 -4.889182e+01 -4.501184e+01 6.899936e+02 1.429221e+02 -3.847659e+01 -7.722759e+01 7.099022e+00 9.041812e+00 3.260479e+01 2.827195e+01 3.286297e+02 3.251813e+02 -4.890456e+01 -4.835071e+01 9.926711e+01 4.587467e+02 -1.023949e+02 -3.922359e+01 6.741200e+00 1.044953e+01 1.661361e+01 3.137140e+01 
17 290  7.656213779127550879e+03 0 0 5.514650e-01 1.289064e+00 1.027790e+02 1.241860e+00 3.800355e+01 -6.456494e+03 -3.493300e+01 -6.628237e-02 -1.454469e+01 1.214788e+03 5.974398e+00 1.691478e-03 1.216733e+03 8.372357e-01 -5.688913e+00 -3.362874e+00 -5.046747e-02 2.680316e+00 3.530518e+00 -1.294107e+01 9.177779e-01 -5.781123e-01 -1.814830e-03 -5.224860e-03 -1.382767e+00 1.000810e+01 1.323012e+01 -5.597799e-01 3.046838e-01 -1.257336e+00 7.925466e-02 5.640660e+00 9.633930e+00 -1.053955e+00 7.144029e+00 5.539320e+00 -1.453314e+00 2.722605e-01 2.808574e+00 1.616883e+00 5.473091e+00 1.387525e+00 -5.586319e+00 5.987449e+00 -2.797385e-01 6.455985e-01 -3.846622e-01 2.632244e+00 -4.070675e+00 6.564386e+00 6.024627e+00 -1.774078e+00 1.016155e+00 -2.493668e+00 -2.300445e+00 -2.288936e+00 3.038038e+00 -1.396835e+00 1.837898e-01 3.563364e+00 -2.863224e-01 -1.489683e+00 5.474915e+02 4.709534e+02 -4.815291e+01 -4.572981e+01 6.736692e+02 1.562576e+02 -4.205275e+01 -7.395413e+01 6.864440e+00 9.597597e+00 3.324148e+01 2.850339e+01 3.246899e+02 3.661307e+02 -4.994201e+01 -4.698563e+01 9.946743e+01 4.707602e+02 -1.026347e+02 -4.156547e+01 7.573836e+00 1.042337e+01 1.718602e+01 3.065160e+01 
18 307  9.172116695272849029e+03 0 0 5.638280e-01 1.330580e+00 9.939213e+01 1.220681e+00 3.852680e+01 -6.439601e+03 -3.559248e+01 -6.023276e-02 -1.341229e+01 1.234358e+03 5.888224e+00 1.750359e-03 1.156110e+03 7.777769e-01 -5.707008e+00 -3.369652e+00 -7.537319e-02 2.680638e+00 3.550619e+00 -1.294135e+01 9.421386e-01 -6.067573e-01 1.062123e-03 -3.417773e-02 -1.375816e+00 9.986374e+00 1.328111e+01 -4.856664e-01 3.515997e-01 -1.303992e+00 7.811818e-02 5.636323e+00 9.642068e+00 -1.170804e+00 7.158050e+00 5.551193e+00 -1.437609e+00 2.754832e-01 2.829350e+00 1.621406e+00 5.490975e+00 1.335318e+00 -5.580579e+00 6.020809e+00 -2.342160e-01 6.718866e-01 -4.847843e-01 2.608941e+00 -4.155100e+00 6.549023e+00 5.989207e+00 -1.816113e+00 9.510198e-01 -2.503127e+00 -2.239322e+00 -2.280250e+00 3.033515e+00 -1.373917e+00 2.087678e-01 3.542570e+00 -3.368650e-01 -1.431401e+00 5.297677e+02 4.526663e+02 -4.808130e+01 -4.634715e+01 6.935183e+02 1.571610e+02 -4.303532e+01 -7.670204e+01 6.542438e+00 9.464123e+00 3.294615e+01 2.814590e+01 3.190863e+02 3.312532e+02 -4.966704e+01 -4.837913e+01 9.983368e+01 4.589915e+02 -1.030619e+02 -3.800512e+01 7.311180e+00 1.034013e+01 1.802303e+01 3.092989e+01 
19 324  8.786432858864262016e+03 0 0 5.443949e-01 1.313139e+00 1.044948e+02 1.207400e+00 3.718428e+01 -6.426564e+03 -3.561119e+01 -5.901377e-02 -1.330568e+01 1.217798e+03 6.334706e+00 1.764949e-03 1.089179e+03 7.957949e-01 -5.670951e+00 -3.353921e+00 -3.742470e-02 2.669432e+00 3.503694e+00 -1.296495e+01 9.788269e-01 -5.338347e-01 -2.821635e-02 -2.855321e-02 -1.360713e+00 9.992262e+00 1.320197e+01 -5.602930e-01 3.292592e-01 -1.308641e+00 6.852718e-02 5.605352e+00 9.651498e+00 -1.117154e+00 7.191693e+00 5.516251e+00 -1.450774e+00 2.605660e-01 2.854465e+00 1.618797e+00 5.487016e+00 1.352554e+00 -5.603076e+00 6.066589e+00 -1.925587e-01 6.765748e-01 -4.126323e-01 2.648429e+00 -4.108176e+00 6.593045e+00 6.071441e+00 -1.832609e+00 9.282756e-01 -2.520823e+00 -2.246257e+00 -2.360246e+00 2.994566e+00 -1.335549e+00 2.471232e-01 3.595455e+00 -3.014849e-01 -1.499952e+00 5.030905e+02 4.629313e+02 -4.854258e+01 -4.805360e+01 6.579724e+02 1.650276e+02 -4.773793e+01 -7.398838e+01 6.851923e+00 9.081025e+00 3.456047e+01 2.800355e+01 3.338963e+02 3.438451e+02 -4.642601e+01 -4.757623e+01 8.744454e+01 4.708079e+02 -9.599581e+01 -4.921766e+01 7.359180e+00 9.896935e+00 1.828127e+01 2.961260e+01 
20 341  8.533027695810031219e+03 0 0 5.553767e-01 1.326756e+00 1.045682e+02 1.229203e+00 3.569914e+01 -6.419846e+03 -3.532864e+01 -5.865590e-02 -1.381452e+01 1.251473e+03 5.770387e+00 1.870704e-03 1.226840e+03 7.699196e-01 -5.722201e+00 -3.355486e+00 -5.229724e-02 2.640317e+00 3.480658e+00 -1.291605e+01 9.172749e-01 -5.905698e-01 -2.010226e-02 -3.300906e-02 -1.322684e+00 1.004499e+01 1.322707e+01 -5.608745e-01 2.941549e-01 -1.264009e+00 7.321650e-02 5.625026e+00 9.631055e+00 -1.192364e+00 7.201755e+00 5.551620e+00 -1.387777e+00 3.045276e-01 2.818084e+00 1.596493e+00 5.513179e+00 1.350729e+00 -5.591070e+00 6.009403e+00 -1.817068e-01 6.703895e-01 -4.488537e-01 2.676468e+00 -4.104869e+00 6.532009e+00 5.969792e+00 -1.860218e+00 9.520970e-01 -2.496449e+00 -2.250671e+00 -2.337746e+00 3.031314e+00 -1.454526e+00 1.899442e-01 3.601589e+00 -3.208847e-01 -1.505513e+00 5.318090e+02 4.796280e+02 -4.615983e+01 -4.566077e+01 6.905722e+02 1.652684e+02 -4.093669e+01 -7.667372e+01 7.366428e+00 9.210186e+00 3.332924e+01 2.835990e+01 3.642609e+02 3.361003e+02 -4.663153e+01 -4.813411e+01 9.601411e+01 4.735922e+02 -1.014123e+02 -4.008337e+01 6.623544e+00 9.933394e+00 1.838163e+01 2.951669e+01 
21 358  8.386516646817941364e+03 0 0 5.484123e-01 1.294526e+00 1.051951e+02 1.176591e+00 3.680462e+01 -6.383035e+03 -3.520009e+01 -6.030706e-02 -1.323773e+01 1.228089e+03 6.090307e+00 1.749471e-03 1.188742e+03 7.769471e-01 -5.639653e+00 -3.301708e+00 -6.778263e-02 2.641421e+00 3.487429e+00 -1.287452e+01 9.490854e-01 -6.203688e-01 2.029618e-02 -5.918563e-02 -1.370588e+00 1.002019e+01 1.316496e+01 -5.197953e-01 3.235804e-01 -1.255197e+00 7.530377e-02 5.659003e+00 9.630145e+00 -1.136158e+00 7.268369e+00 5.517005e+00 -1.422666e+00 2.945298e-01 2.808868e+00 1.574098e+00 5.507436e+00 1.313616e+00 -5.589597e+00 6.076323e+00 -1.941254e-01 6.188734e-01 -4.719588e-01 2.643385e+00 -4.125485e+00 6.578321e+00 6.011353e+00 -1.821297e+00 9.670009e-01 -2.499912e+00 -2.325826e+00 -2.322129e+00 3.009082e+00 -1.372447e+00 1.993144e-01 3.560778e+00 -2.999226e-01 -1.492094e+00 5.493948e+02 4.729454e+02 -4.816967e+01 -4.631837e+01 6.902852e+02 1.459829e+02 -5.074784e+01 -7.361294e+01 7.342117e+00 9.145798e+00 3.338887e+01 2.912607e+01 3.505832e+02 3.563440e+02 -4.729997e+01 -4.723492e+01 8.683479e+01 4.814828e+02 -9.781197e+01 -3.993642e+01 7.216281e+00 9.614371e+00 1.887460e+01 2.983291e+01 
22 375  8.804000233789269259e+03 0 0 5.400255e-01 1.335851e+00 1.013307e+02 1.241021e+00 3.561427e+01 -6.461812e+03 -3.557409e+01 -7.056150e-02 -1.236946e+01 1.191291e+03 6.127950e+00 1.786426e-03 1.059510e+03 7.624961e-01 -5.655679e+00 -3.361233e+00 -7.106709e-02 2.632470e+00 3.423354e+00 -1.293852e+01 9.338058e-01 -5.990820e-01 1.458198e-02 -3.273413e-02 -1.355441e+00 9.973564e+00 1.325570e+01 -5.732323e-01 3.054961e-01 -1.254369e+00 6.777070e-02 5.664358e+00 9.607187e+00 -1.158910e+00 7.245921e+00 5.514903e+00 -1.456483e+00 3.247559e-01 2.800290e+00 1.628231e+00 5.496076e+00 1.326534e+00 -5.565763e+00 6.059664e+00 -1.535635e-01 5.938693e-01 -3.837832e-01 2.644308e+00 -4.111558e+00 6.534725e+00 5.993706e+00 -1.843974e+00 9.841963e-01 -2.468111e+00 -2.205419e+00 -2.320460e+00 3.038686e+00 -1.351206e+00 2.224620e-01 3.593011e+00 -3.059801e-01 -1.503981e+00 5.360217e+02 4.651248e+02 -4.751920e+01 -4.626130e+01 6.939109e+02 1.533498e+02 -5.066341e+01 -8.106804e+01 6.945822e+00 9.436012e+00 3.412294e+01 2.866784e+01 3.582008e+02 3.811793e+02 -4.833196e+01 -4.719211e+01 9.972389e+01 4.840227e+02 -1.021910e+02 -3.154084e+01 7.254276e+00 1.019379e+01 1.749684e+01 2.984948e+01 
23 392  8.099469680721565965e+03 0 0 5.320777e-01 1.324064e+00 1.035676e+02 1.300557e+00 3.751910e+01 -6.432705e+03 -3.598844e+01 -6.143135e-02 -1.187799e+01 1.200515e+03 6.426065e+00 1.769178e-03 1.096438e+03 7.918153e-01 -5.639152e+00 -3.361988e+00 -6.667384e-02 2.661567e+00 3.421848e+00 -1.292449e+01 8.984875e-01 -5.880560e-01 1.054734e-02 -6.957318e-02 -1.314462e+00 9.980276e+00 1.319204e+01 -5.553325e-01 2.813187e-01 -1.326872e+00 6.910089e-02 5.643052e+00 9.631985e+00 -1.100079e+00 7.218697e+00 5.538532e+00 -1.488100e+00 3.226071e-01 2.731504e+00 1.555323e+00 5.512530e+00 1.319006e+00 -5.555310e+00 6.105664e+00 -2.357677e-01 5.965861e-01 -4.547800e-01 2.628370e+00 -4.112226e+00 6.603226e+00 6.054408e+00 -1.877307e+00 1.050621e+00 -2.544574e+00 -2.276877e+00 -2.302319e+00 3.079692e+00 -1.416457e+00 1.959608e-01 3.641558e+00 -3.134677e-01 -1.471675e+00 5.317791e+02 4.549345e+02 -4.786149e+01 -4.769710e+01 7.152354e+02 1.525924e+02 -4.748532e+01 -7.881396e+01 6.705024e+00 9.254063e+00 3.490185e+01 2.822611e+01 3.452104e+02 3.519516e+02 -4.889894e+01 -4.626450e+01 7.609542e+01 4.736191e+02 -1.067153e+02 -2.866674e+01 6.961049e+00 9.897149e+00 1.765136e+01 2.921450e+01 
24 409  8.087817215638687230e+03 0 0 5.309643e-01 1.346082e+00 1.060889e+02 1.236300e+00 3.714583e+01 -6.405488e+03 -3.561816e+01 -5.698248e-02 -1.025636e+01 1.256589e+03 6.797196e+00 1.800288e-03 1.071006e+03 8.081492e-01 -5.673096e+00 -3.342907e+00 -6.302603e-02 2.679320e+00 3.449354e+00 -1.292717e+01 8.329344e-01 -5.786402e-01 -2.602492e-02 -4.890885e-02 -1.323237e+00 9.958101e+00 1.317074e+01 -5.712892e-01 3.368411e-01 -1.328881e+00 6.529323e-02 5.668127e+00 9.655095e+00 -1.116955e+00 7.194053e+00 5.557493e+00 -1.414576e+00 3.292318e-01 2.746671e+00 1.575518e+00 5.521538e+00 1.320267e+00 -5.558638e+00 6.013984e+00 -2.619201e-01 6.075454e-01 -4.602162e-01 2.615526e+00 -4.047612e+00 6.530309e+00 5.989293e+00 -1.851274e+00 1.036539e+00 -2.473062e+00 -2.239159e+00 -2.329249e+00 3.094855e+00 -1.361552e+00 1.704518e-01 3.584351e+00 -3.026114e-01 -1.482563e+00 5.633222e+02 4.835353e+02 -4.847881e+01 -4.423111e+01 6.984369e+02 1.469754e+02 -4.267335e+01 -8.252544e+01 6.705435e+00 9.344689e+00 3.344604e+01 2.768318e+01 3.590073e+02 3.544482e+02 -4.694680e+01 -4.509122e+01 1.024512e+02 4.763506e+02 -9.982790e+01 -3.258241e+01 7.416660e+00 9.784171e+00 1.744697e+01 2.870820e+01 
25 426  9.489931974641211127e+03 0 0 5.428632e-01 1.352838e+00 1.031076e+02 1.280222e+00 3.917575e+01 -6.446100e+03 -3.566843e+01 -5.622165e-02 -1.195698e+01 1.291168e+03 6.565714e+00 1.843619e-03 1.116355e+03 7.820135e-01 -5.675609e+00 -3.339235e+00 -8.636252e-02 2.629534e+00 3.452009e+00 -1.292049e+01 8.727633e-01 -6.213406e-01 1.668884e-02 -2.315508e-02 -1.259041e+00 1.003437e+01 1.323808e+01 -5.819548e-01 3.138858e-01 -1.297139e+00 6.018302e-02 5.625993e+00 9.617539e+00 -1.109563e+00 7.199037e+00 5.471801e+00 -1.426593e+00 3.243450e-01 2.730130e+00 1.637617e+00 5.523325e+00 1.336972e+00 -5.598428e+00 6.081219e+00 -1.840593e-01 6.735994e-01 -4.391329e-01 2.642403e+00 -4.112686e+00 6.608825e+00 6.050677e+00 -1.837421e+00 1.024457e+00 -2.479056e+00 -2.288836e+00 -2.266028e+00 3.097041e+00 -1.384775e+00 2.455277e-01 3.598936e+00 -2.557219e-01 -1.500760e+00 5.576547e+02 4.634477e+02 -4.969181e+01 -4.532759e+01 7.067706e+02 1.611147e+02 -4.283016e+01 -8.315557e+01 6.436817e+00 8.648071e+00 3.509702e+01 2.884662e+01 3.466344e+02 3.365082e+02 -4.756426e+01 -4.641640e+01 9.702250e+01 4.683746e+02 -1.067379e+02 -3.078636e+01 6.597006e+00 9.491394e+00 1.817862e+01 2.999847e+01 
26 443  6.911823219692553721e+03 0 0 5.350099e-01 1.346804e+00 1.021853e+02 1.191842e+00 3.686627e+01 -6.385182e+03 -3.580840e+01 -5.890641e-02 -1.230377e+01 1.298703e+03 6.697920e+00 1.810940e-03 1.030004e+03 8.308600e-01 -5.746376e+00 -3.368032e+00 -5.760267e-02 2.607465e+00 3.436498e+00 -1.289005e+01 9.411291e-01 -5.410826e-01 4.297582e-02 1.167346e-02 -1.318796e+00 1.002471e+01 1.317427e+01 -6.024098e-01 3.424045e-01 -1.284438e+00 6.412564e-02 5.622338e+00 9.636265e+00 -1.070553e+00 7.196533e+00 5.458007e+00 -1.420897e+00 3.322794e-01 2.761818e+00 1.569694e+00 5.505430e+00 1.325229e+00 -5.562200e+00 6.106529e+00 -2.452764e-01 6.562780e-01 -3.765596e-01 2.673188e+00 -4.141634e+00 6.567483e+00 6.015711e+00 -1.823500e+00 1.054174e+00 -2.526825e+00 -2.207449e+00 -2.300648e+00 3.052460e+00 -1.312014e+00 2.338539e-01 3.581597e+00 -2.781300e-01 -1.490886e+00 5.543163e+02 4.900151e+02 -4.690623e+01 -4.697647e+01 6.934744e+02 1.592827e+02 -4.294757e+01 -8.449371e+01 6.843807e+00 9.085855e+00 3.502763e+01 2.881605e+01 3.666054e+02 3.489464e+02 -4.703846e+01 -4.573627e+01 1.035395e+02 4.791364e+02 -1.027832e+02 -3.234469e+01 6.926589e+00 1.006402e+01 1.815304e+01 2.928830e+01 
27 460  7.923297605143117835e+03 0 0 5.323800e-01 1.331672e+00 1.036963e+02 1.279534e+00 3.673680e+01 -6.399957e+03 -3.551612e+01 -6.382434e-02 -1.215455e+01 1.249119e+03 6.655193e+00 1.704117e-03 1.022125e+03 8.416703e-01 -5.655984e+00 -3.388958e+00 -8.333368e-02 2.636505e+00 3.424556e+00 -1.293985e+01 9.243113e-01 -5.284173e-01 -5.624362e-03 5.101910e-03 -1.312110e+00 1.003162e+01 1.321660e+01 -5.903048e-01 3.253351e-01 -1.236364e+00 7.401515e-02 5.660913e+00 9.723732e+00 -1.145687e+00 7.203633e+00 5.459028e+00 -1.444469e+00 3.223252e-01 2.676047e+00 1.534234e+00 5.529855e+00 1.281056e+00 -5.617873e+00 6.099738e+00 -2.007415e-01 6.490440e-01 -4.460102e-01 2.703699e+00 -4.067657e+00 6.604975e+00 6.031484e+00 -1.825802e+00 1.066345e+00 -2.522469e+00 -2.220137e+00 -2.297233e+00 3.090672e+00 -1.351675e+00 2.024544e-01 3.555114e+00 -2.699988e-01 -1.509401e+00 5.259801e+02 4.701716e+02 -4.645491e+01 -4.852395e+01 6.886114e+02 1.850566e+02 -3.868392e+01 -7.640772e+01 6.332700e+00 8.913844e+00 3.395134e+01 2.849423e+01 3.262243e+02 3.627968e+02 -4.774055e+01 -4.639983e+01 1.136056e+02 4.687291e+02 -1.018182e+02 -3.154451e+01 6.803008e+00 9.826928e+00 1.821414e+01 2.902133e+01 
28 477  8.144954721183847141e+03 0 0 5.341419e-01 1.329918e+00 1.038240e+02 1.274372e+00 3.499864e+01 -6.388968e+03 -3.552361e+01 -5.634514e-02 -1.306127e+01 1.285911e+03 6.632884e+00 1.736078e-03 1.057777e+03 8.219416e-01 -5.625676e+00 -3.386483e+00 -8.514534e-02 2.642729e+00 3.430627e+00 -1.292654e+01 8.567110e-01 -5.857541e-01 1.449856e-02 1.113092e-02 -1.291814e+00 9.987245e+00 1.320277e+01 -5.583549e-01 3.379837e-01 -1.224076e+00 5.996041e-02 5.689727e+00 9.704820e+00 -1.127848e+00 7.203478e+00 5.450651e+00 -1.443234e+00 3.238039e-01 2.725035e+00 1.580474e+00 5.528566e+00 1.300066e+00 -5.552629e+00 6.116699e+00 -2.807201e-01 5.992651e-01 -4.201798e-01 2.652751e+00 -4.086503e+00 6.612521e+00 5.995235e+00 -1.848458e+00 1.014313e+00 -2.520226e+00 -2.257811e+00 -2.275233e+00 3.111950e+00 -1.357575e+00 2.126820e-01 3.606316e+00 -2.574549e-01 -1.499843e+00 5.297429e+02 4.645713e+02 -4.737254e+01 -4.470373e+01 6.792616e+02 1.689459e+02 -3.832203e+01 -7.848893e+01 6.757963e+00 9.011632e+00 3.430227e+01 2.919396e+01 3.401175e+02 3.706838e+02 -4.650312e+01 -4.470594e+01 1.002131e+02 4.616200e+02 -1.024955e+02 -3.040369e+01 6.772305e+00 1.017145e+01 1.800186e+01 2.986705e+01 
